UNIT_ID,SITE_NAME,TripAdvisor,Yelp,Foursquare,Facebook,Wikipedia,Factual id,DISTRICT,PUBLIC_ACC
S00085,Ravine Gardens State Park,https://www.tripadvisor.com/Attraction_Review-g34527-d313232-Reviews-Ravine_Gardens_State_Park-Palatka_Florida.html,https://www.yelp.com/biz/ravine-state-gardens-palatka?osq=Ravine+Gardens+State+Park,https://foursquare.com/v/4b6ec2fdf964a5206bc92ce3,https://www.facebook.com/112359678775014,https://en.wikipedia.org/wiki/Ravine_Gardens_State_Park,9f29d4d-c949-4eab-b05d-36e0c70929ea,3,Open-Fee Required
S00117,River Rise Preserve State Park,https://www.tripadvisor.com/Attraction_Review-g34287-d145683-Reviews-O_Leno_State_Park-High_Springs_Florida.html,https://www.yelp.com/biz/o-leno-state-park-high-springs,https://foursquare.com/v/4bc49fa2920eb713d1fe1e2c,https://www.facebook.com/112261002124678,https://en.wikipedia.org/wiki/O'Leno_State_Park,e234e922-c399-429b-857f-29dfd9e75468,2,Open-Fee Required
S00150,Rock Springs Run State Reserve,https://www.tripadvisor.com/Attraction_Review-g34641-d1743893-Reviews-Rock_Springs_Run_State_Reserve-Sorrento_Florida.html,https://www.yelp.com/biz/rock-springs-run-state-reserve-sorrento,https://foursquare.com/v/rock-springs-run-preserve/4cfa553fc671721e39b3bc18/photos,facebook.com/291880604257872,,b7b1477c-9254-4182-bc10-102864317c54,3,Open-Fee Required
S00175,Ruth B. Kirby Gilchrist Blue Springs State Park,https://www.tripadvisor.com/Attraction_Review-g34287-d2225747-Reviews-Blue_Springs_Park-High_Springs_Florida.html,https://www.yelp.com/biz/gilchrist-blue-springs-state-park-high-springs?osq=Gilchrist+Blue+Springs+State+Park,https://foursquare.com/v/gilchrist-blue-springs-state-park/5c9bd273968f31002c09c650,https://www.facebook.com/pages/Gilchrist-Blue-Springs-State-Park/1979732832283916,https://en.wikipedia.org/wiki/Gilchrist_Blue_Springs_State_Park,ada70fec-6870-4bec-bbff-32cadc8ac2dd,2,Open-Fee Required
S00119,San Felasco Hammock Preserve State Park,https://www.tripadvisor.com/Attraction_Review-g29156-d6638669-Reviews-San_Felasco_Hammock_State_Park-Alachua_Florida.html,https://www.yelp.com/biz/san-felasco-hammock-preserve-state-park-alachua,https://foursquare.com/v/4cb079a7cbab236a3282a073,https://www.facebook.com/111687598847481,https://en.wikipedia.org/wiki/San_Felasco_Hammock_Preserve_State_Park,da8ef157-6ece-458c-9ec0-27f14ee6ec33,2,Open-Fee Required
S00071,San Marcos de Apalache Historic State Park,https://www.tripadvisor.com/Attraction_Review-g34605-d3404431-Reviews-San_Marcos_de_Apalache_Historic_State_Park-Saint_Marks_Florida.html,https://www.yelp.com/biz/san-marcos-de-apalache-historic-state-park-saint-marks?osq=San+Marcos+De+Apalache+Historic+State+Park,https://foursquare.com/v/4c113225f1b6a59386207d27,https://www.facebook.com/pages/San-Marcos-de-Apalache-Historic-State-Park/109747849050896,https://en.wikipedia.org/wiki/San_Marcos_de_Apalache_Historic_State_Park,af1ad87b-3d9b-4e70-adaa-d1cf097925bc,1,Open-Fee Required
S00226,San Pedro Underwater Archaeological Preserve State Park,,,https://foursquare.com/v/san-pedro-underwater-archaeological-preserve-state-park/4fb38523e4b096e01f98f339,,https://en.wikipedia.org/wiki/San_Pedro_Underwater_Archaeological_Preserve_State_Park,7a98b599-8fd0-4bd3-a5cb-f57b35914176,5,Open-No Fee Required
S00130,Savannas Preserve State Park,https://www.tripadvisor.com/Attraction_Review-g34580-d518787-Reviews-Savannas_Preserve_State_Park-Port_Saint_Lucie_Florida.html,https://www.yelp.com/biz/savannas-preserve-state-park-port-saint-lucie?osq=Savannas+Preserve+State+Park,https://foursquare.com/v/4d28c930ebacb1f7119cf44f,https://www.facebook.com/309988019614,https://en.wikipedia.org/wiki/Savannas_Preserve_State_Park,6ac59cb4-e760-4b0a-ad55-cc0785285984,5,Open-Fee Required
S00230,Seabranch Preserve State Park,https://www.tripadvisor.com/Attraction_Review-g34657-d12878270-Reviews-Seabranch_Preserve_State_Park-Stuart_Florida.html,https://www.yelp.com/biz/seabranch-preserve-state-park-stuart?osq=Seabranch+Preserve+State+Park,https://foursquare.com/v/seabranch-preserve-state-park/4ffb2005e4b01ead03d9a5b3,https://www.facebook.com/501216963318136,https://en.wikipedia.org/wiki/Seabranch_Preserve_State_Park,dd3c59f7-c539-4443-89e6-9175e608e8c7,5,Open-No Fee Required
S00072,Sebastian Inlet State Park,https://www.tripadvisor.com/Attraction_Review-g34433-d109768-Reviews-Sebastian_Inlet_State_Park-Melbourne_Brevard_County_Florida.html,https://www.yelp.com/biz/sebastian-inlet-state-park-melbourne-beach,https://foursquare.com/v/51d87c9a498e73d4910f58e0,https://www.facebook.com/143383479012554,https://en.wikipedia.org/wiki/Sebastian_Inlet_State_Park,da7bc043-2202-46e0-91bc-3df6fce83c3b,3,Open-Fee Required
S00203,Silver Springs State Park,http://www.tripadvisor.com/Attraction_Review-g34637-d143639-Reviews-Wild_Waters_Waterpark-Silver_Springs_Florida.html,https://www.yelp.com/biz/silver-springs-state-park-silver-springs,https://foursquare.com/v/4cd5963c886cb60c0aed8489,https://www.facebook.com/196079123901223,https://en.wikipedia.org/wiki/Silver_Springs_State_Park,c6820cf3-6b26-42d5-a377-4acecac8d70a,3,Open-Fee Required
S00236,Skyway Fishing Pier State Park,https://www.tripadvisor.com/Attraction_Review-g34607-d5970951-Reviews-Skyway_Fishing_Pier_State_Park-St_Petersburg_Florida.html,https://www.yelp.com/biz/skyway-fishing-pier-state-park-saint-petersburg?osq=Skyway+Fishing+Pier+State+Park,https://foursquare.com/v/4db59c63f7b121c29f61f9cb,https://www.facebook.com/103770779661986,https://en.wikipedia.org/wiki/Skyway_Fishing_Pier_State_Park,342d7748-f010-4b80-acb2-f37c57e4be85,4,Open-Fee Required
S00279,South Fork State Park,,,,,,,4,Open-Prior Arrangement Required
S00067,St. Andrews State Park,https://www.tripadvisor.com/Hotel_Review-g34542-d983399-Reviews-St_Andrews_State_Park-Panama_City_Florida.html,https://www.yelp.com/biz/st-andrews-state-recreation-area-panama-city,https://foursquare.com/v/4bb16d84f964a520cb923ce3,https://www.facebook.com/274771012550116,https://en.wikipedia.org/wiki/St._Andrews_State_Park,4f50afbb-f63f-4a11-aac3-33bf2cf53914,1,Open-Fee Required
S00070,St. Lucie Inlet Preserve State Park-1 rev,https://www.tripadvisor.com/Attraction_Review-g28930-d117428-Reviews-St_Lucie_Inlet-Florida.html,,https://foursquare.com/v/st-lucie-inlet-preserve-state-park/4d9e01bb8efaa143a6ce73b7,https://www.facebook.com/pages/St-Lucie-Inlet-Preserve-State-Park/107890849234445,https://en.wikipedia.org/wiki/St._Lucie_Inlet_Preserve_State_Park,207893a7-01cc-493d-837f-00954cc73072,5,Open-Fee Required
S00276,St. Marks River Preserve State Park,https://www.tripadvisor.com/Attraction_Review-g34675-d14116465-Reviews-St_Marks_River_Preserve_State_Park-Tallahassee_Florida.html,https://www.yelp.com/biz/st-marks-river-state-park-tallahassee,https://foursquare.com/v/4e42dfde18a8f95aaf4c232c,https://www.facebook.com/pages/St-Marks-River-State-Park/112534865426276,https://en.wikipedia.org/wiki/St._Marks_River_State_Park,30aa8c16-a29f-437c-a38d-fb990431d082,1,Open-No Fee Required
S00040,St. Sebastian River Preserve State Park,https://www.tripadvisor.com/Attraction_Review-g34216-d3844436-Reviews-St_Sebastian_River_Preserve_State_Park-Fellsmere_Florida.html,https://www.yelp.com/biz/st-sebastian-river-preserve-state-park-fellsmere,,https://www.facebook.com/pages/St-Sebastian-River-Preserve-State-Park/107897745897653?rf=439518842773956,https://en.wikipedia.org/wiki/St._Sebastian_River_Preserve_State_Park,67ad95f2-4319-44c5-8e82-e40d5bd01d35,3,Open-No Fee Required
S00137,Stephen Foster Folk Culture Center State Park,https://www.tripadvisor.com/Attraction_Review-g34737-d110112-Reviews-Stephen_Foster_Folk_Culture_Center_State_Park-White_Springs_Florida.html,https://www.yelp.com/biz/stephen-foster-folk-culture-state-park-white-springs?osq=Stephen+Foster+Folk+Culture+Center+State+Park,,https://www.facebook.com/pages/Stephen-Foster-Folk-Culture-Center-State-Park/104009069635647?rf=341992915827485,https://en.wikipedia.org/wiki/Stephen_Foster_Folk_Culture_Center_State_Park,04d939b6-f9aa-4d22-8a2a-dd218382a5b3,2,Open-Fee Required
S00099,Stump Pass Beach State Park,https://www.tripadvisor.com/Attraction_Review-g34206-d1997150-Reviews-Stump_Pass_Beach_State_Park-Englewood_Florida.html,https://www.yelp.com/biz/stump-pass-beach-and-park-englewood,https://foursquare.com/v/4bae6d60f964a520fcb03be3,https://www.facebook.com/1678892992348914,https://en.wikipedia.org/wiki/Stump_Pass_Beach_State_Park,e18fd673-562c-4a5e-ae09-88cd1a1366e2,4,Open-No Fee Required
S00073,Suwannee River State Park,https://www.tripadvisor.com/Attraction_Review-g34394-d562888-Reviews-Suwannee_River_State_Park-Live_Oak_Florida.html,https://www.yelp.com/biz/suwannee-river-state-park-live-oak?osq=Suwannee+River+State+Park,https://foursquare.com/v/4d685cc61a88b1f7ef301d5d,https://www.facebook.com/158130617557595,https://en.wikipedia.org/wiki/Suwannee_River_State_Park,2bf74162-7e91-4f50-bc69-ef80d5a46207,2,Open-Fee Required
S00269,Suwannee River Wilderness Trail,,,,,,,2,Open-Fee Required
S00069,T.H. Stone Memorial St. Joseph Peninsula State Park,https://www.tripadvisor.com/Attraction_Review-g34578-d265652-Reviews-St_Joseph_Peninsula_State_Park-Port_Saint_Joe_Florida.html,https://www.yelp.com/biz/st-joseph-peninsula-sp-port-st-joe,https://foursquare.com/v/st-joseph-peninsula-state-park/4bcb7130fb84c9b693e21e3e,https://www.facebook.com/400444006633976,https://en.wikipedia.org/wiki/T.H._Stone_Memorial_St._Joseph_Peninsula_State_Park,91d15e39-42f2-4801-ad5b-ea3aeaf906ee,1,Open-Fee Required
S00207,Tallahassee-St. Marks Historic Railroad State Trail,http://www.tripadvisor.com/Attraction_Review-g34675-d147128-Reviews-Tallahassee_St_Marks_Historic_Railroad_State_Trail-Tallahassee_Florida.html,https://www.yelp.com/biz/tallahassee-st-marks-historic-railroad-state-trail-tallahassee-2?osq=Tallahassee-St+Marks+Historic+Railroad,https://foursquare.com/v/4bf87174b182c9b68f8a775a,https://www.facebook.com/1466893836873730,https://en.wikipedia.org/wiki/Tallahassee-St._Marks_Historic_Railroad_State_Trail,ffc108df-b378-4c2d-9448-aa8c85f75f6e,1,Open-No Fee Required
S00299,Tarkiln Bayou Preserve State Park,https://www.tripadvisor.com/Attraction_Review-g34550-d3947967-Reviews-Tarkiln_Bayou_Preserve_State_Park-Pensacola_Florida.html,https://www.yelp.com/biz/tarkiln-bayou-preserve-pensacola?osq=State+Park,https://foursquare.com/v/4f623256e4b07ccaa627064b,https://www.facebook.com/112319055447376,https://en.wikipedia.org/wiki/Tarkiln_Bayou_Preserve_State_Park,7a803a15-59f6-4bdf-8d90-95fac4ca15bf,1,Open-Fee Required
S00041,Terra Ceia Preserve State Park,https://www.tripadvisor.com/Attraction_Review-g34686-d12878266-Reviews-Terra_Ceia_Preserve_State_Park-Terra_Ceia_Florida.html,https://www.yelp.com/biz/frog-creek-rv-campground-palmetto,https://foursquare.com/v/terra-ceia-state-park/4c4c9d4d7711e21ed12811a0,https://www.facebook.com/259521177539654,https://en.wikipedia.org/wiki/Terra_Ceia_Preserve,28e1b0d2-3053-40e1-8ac3-658c8917e0ef,4,Open-No Fee Required
S00105,The Barnacle Historic State Park,https://www.tripadvisor.com/Attraction_Review-g34438-d131833-Reviews-Barnacle_State_Historic_Site-Miami_Florida.html,https://www.yelp.com/biz/the-barnacle-historic-state-park-miami,https://foursquare.com/v/the-barnacle-historic-state-park/4bb658d22ea195218c87ab2f,https://www.facebook.com/pages/The-Barnacle-Historic-State-Park/113052262042964,,01cc50e3-48bd-458a-a05f-e1f17646aa24,5,Open-Fee Required
S00075,Three Rivers State Park,https://www.tripadvisor.com/Attraction_Review-g34639-d2437477-Reviews-Three_Rivers_State_Park-Sneads_Florida.html,,https://foursquare.com/v/4cc1fb1b9141370487f4b055,https://www.facebook.com/311210969027460,https://en.wikipedia.org/wiki/Three_Rivers_State_Park,2719ab5c-d4c6-489f-a7b8-a6b1602c466a,1,Open-Fee Required
S00260,Three Servicemen Memorial (Managed by Orman House),,,,,,,1,Open-No Fee Required
S00076,Tomoka State Park,https://www.tripadvisor.com/Attraction_Review-g34517-d130219-Reviews-Tomoka_State_Park-Ormond_Beach_Florida.html,https://www.yelp.com/biz/tomoka-state-park-ormond-beach,https://foursquare.com/v/tomoka-state-park-site-45/4f2d5320e4b007725a4726d0,https://www.facebook.com/281866835184708,https://en.wikipedia.org/wiki/Tomoka_State_Park,cbd86b93-dd5b-4da4-9758-ba8d2c931976,3,Open-Fee Required
S00250,Topsail Hill Preserve State Park,https://www.tripadvisor.com/Hotel_Review-g34617-d8557769-Reviews-Topsail_Hill_Preserve_State_Park-Santa_Rosa_Beach_Florida.html,https://www.yelp.com/biz/topsail-hill-gregory-e-moore-rv-resort-santa-rosa-beach?osq=Topsail+Hill+Preserve+State+Park,https://foursquare.com/v/4b777167f964a520c19a2ee3,https://www.facebook.com/114032725273875,https://en.wikipedia.org/wiki/Topsail_Hill_Preserve_State_Park,6e842e59-6886-4ee4-804f-e323f4a940d6,1,Open-Fee Required
S00077,Torreya State Park,https://www.tripadvisor.com/Attraction_Review-g34102-d2098565-Reviews-Torreya_State_Park-Bristol_Florida.html,https://www.yelp.com/biz/torreya-state-park-bristol,https://foursquare.com/v/torreya-state-park/4ccc3c2172106dcbed269a99,https://www.facebook.com/pages/Torreya-State-Park/108246609203886,https://en.wikipedia.org/wiki/Torreya_State_Park,14807c4d-1c25-4ab1-92fd-96e65d09c971,1,Open-Fee Required
S00243,Troy Spring State Park,https://www.tripadvisor.com/Attraction_Review-g34100-d3947914-Reviews-Troy_Spring_State_Park-Branford_Florida.html,https://www.yelp.com/biz/troy-spring-state-park-branford?osq=Troy+Spring+State+Park,https://foursquare.com/v/troy-springs/4c14063eb7b9c9289cabaa37,https://www.facebook.com/212731012083617,,283d351b-6883-4874-bd17-49832ffcef4c,2,Open-Fee Required
S00100,Waccasassa Bay Preserve State Park,https://www.tripadvisor.com/Attraction_Review-g34126-d3947870-Reviews-Waccasassa_Bay_Preserve_State_Park-Cedar_Key_Florida.html,,https://foursquare.com/v/4fb296f5e4b059b0d4a20286,https://www.facebook.com/pages/Waccasassa-Bay-Preserve-State-Park/112388858773535,https://en.wikipedia.org/wiki/Waccasassa_Bay_Preserve_State_Park,671e59d3-8a98-4516-a4b3-c167d179a297,2,Open-No Fee Required
S00079,Washington Oaks Gardens State Park,https://www.tripadvisor.com/Attraction_Review-g34534-d1774966-Reviews-Washington_Oaks_Gardens_State_Park-Palm_Coast_Florida.html,https://www.yelp.com/biz/washington-oaks-gardens-state-park-palm-coast,https://foursquare.com/v/4b94026ef964a520f06034e3,https://www.facebook.com/112082238809265,https://en.wikipedia.org/wiki/Washington_Oaks_Gardens_State_Park,7c61ae29-94cb-4745-a53a-462732745049,3,Open-Fee Required
S00281,Weeki Wachee Springs State Park,https://www.tripadvisor.com/Attraction_Review-g34652-d4223442-Reviews-Weeki_Wachee_Springs_State_Park-Spring_Hill_Florida.html,https://www.yelp.com/biz/weeki-wachee-springs-spring-hill?osq=Weeki+Wachee+Springs+State+Park,https://foursquare.com/v/4c87a47851ada1cd038d4910,https://www.facebook.com/353542231353766,https://en.wikipedia.org/wiki/Weeki_Wachee_Springs,779a19cd-ebb3-4cdf-a949-d25cee313ebe,4,Open-Fee Required
S00080,Wekiwa Springs State Park,https://www.tripadvisor.com/Attraction_Review-g29171-d145739-Reviews-Wekiwa_Springs_State_Park-Apopka_Florida.html,https://www.yelp.com/biz/wekiwa-springs-state-park-apopka,https://foursquare.com/v/51bc8c7c498ec72abf9a1a49,https://www.facebook.com/120113434714178,https://en.wikipedia.org/wiki/Wekiwa_Springs_State_Park,f0ed55e8-3536-4ea1-9fa7-5e2f7cec6581,3,Open-Fee Required
S00259,Werner-Boyce Salt Springs State Park,https://www.tripadvisor.com/Attraction_Review-g34577-d3947892-Reviews-Werner_Boyce_Salt_Springs_State_Park-Port_Richey_Florida.html,https://www.yelp.com/biz/werner-boyce-salt-springs-state-park-port...,https://foursquare.com/v/wernerboyce-salt-springs-state-park/51b47f7c498efdec2cb9490c,https://www.facebook.com/160272107327586,https://en.wikipedia.org/wiki/Werner-Boyce_Salt_Springs_State_Park,1d2f03c3-ba33-44af-99ae-76123da74db7,4,Open-Fee Required
S00215,Wes Skiles Peacock Springs State Park,https://www.tripadvisor.com/Attraction_Review-g34394-d3947896-Reviews-Wes_Skiles_Peacock_Springs_State_Park-Live_Oak_Florida.html,https://www.yelp.com/biz/wes-skiles-peacock-springs-state-park-live-oak?osq=Wes+Skiles+Peacock+Springs+State+Park,https://foursquare.com/v/wes-skiles-peacock-springs-state-park/4efddc6c0e618ea764c2e413,https://www.facebook.com/pages/Wes-Skiles-Peacock-Springs-State-Park/260929917286081,https://en.wikipedia.org/wiki/Wes_Skiles_Peacock_Springs_State_Park,aefb2c6c-6be8-4101-971a-a6a823ffb261,2,Open-Fee Required
S00206,Windley Key Fossil Reef Geological State Park,https://www.tripadvisor.com/Attraction_Review-g34346-d142776-Reviews-Windley_Key_Fossil_Reef_Geological_State_Park-Islamorada_Florida_Keys_Florida.html,https://www.yelp.com/biz/windley-key-fossil-reef-geological-state-park-islamorada,https://foursquare.com/v/windley-key-fossil-reef-state-park/4ce18158825e721e4a187c45/photos,https://www.facebook.com/pages/Windley-Key-Fossil-Reef-Geological-State-Park/108091389218324,https://en.wikipedia.org/wiki/Windley_Key_Fossil_Reef_Geological_State_Park,1796be53-64a2-4d20-b855-84cfbc06c1b3,5,Open-Fee Required
S00280,Wingate Creek State Park,,,,,,,4,Open-Prior Arrangement Required
S00224,Withlacoochee State Trail,https://www.tripadvisor.com/Attraction_Review-g34323-d2642628-Reviews-Withlacoochee_State_Trail-Inverness_Florida.html,https://www.yelp.com/biz/withlacoochee-state-trail-inverness,https://foursquare.com/v/withlacoochee-state-trail/522cf4fd11d2d05dd23149da,https://www.facebook.com/1490095651254468,https://en.wikipedia.org/wiki/Withlacoochee_State_Trail,7fd42dd0-6577-48d1-ba17-a5e17d3193a0,2,Open-No Fee Required
S00123,Ybor City Museum State Park,https://www.tripadvisor.com/Attraction_Review-g34678-d109449-Reviews-Ybor_City_State_Museum-Tampa_Florida.html,https://www.yelp.com/biz/ybor-city-state-museum-tampa,https://foursquare.com/v/4b0586c4f964a520686d22e3,https://www.facebook.com/109508115735008,https://en.wikipedia.org/wiki/Ybor_City_Museum_State_Park,0c2ffadc-66b6-48f1-b028-f56801897e31,4,Open-Fee Required
S00081,Yellow Bluff Fort Historic State Park,https://www.tripadvisor.com/Attraction_Review-g60805-d561706-Reviews-Yellow_Bluff_Fort-Jacksonville_Florida.html,https://www.yelp.com/biz/yellow-bluff-fort-historic-state-park-jacksonville?osq=Yellow+Bluff+Fort+Historic+State+Park,https://foursquare.com/v/4b8aabbaf964a520d87832e3,https://www.facebook.com/112198638792268,https://en.wikipedia.org/wiki/Yellow_Bluff_Fort_Historic_State_Park,27ad2fb4-98d4-46f9-a34b-3e991efbd910,2,Open-No Fee Required
S00007,Yellow River Marsh Preserve State Park,https://www.tripadvisor.com/Attraction_Review-g34298-d3947906-Reviews-Yellow_River_Marsh_Preserve_State_Park-Holt_Florida.html,https://www.yelp.com/biz/blackwater-river-state-park-holt?osq=State+Park,https://foursquare.com/v/blackwater-river-state-park/4bb3519635f0c9b6a531bc83,https://www.facebook.com/BlackwaterRiver1968/,https://en.wikipedia.org/wiki/Blackwater_River_State_Park,190b0a06-436d-4e34-b0bd-e658baf74090,1,Open-No Fee Required
S00082,Yulee Sugar Mill Ruins Historic State Park,https://www.tripadvisor.com/Attraction_Review-g34162-d1633454-Reviews-Yulee_Sugar_Mill_Ruins-Crystal_River_Florida.html,https://www.yelp.com/biz/yulee-sugar-mill-ruins-state-historic-site-crystal-river?osq=Yulee+Sugar+Mill+Ruins+Historic+State+Park,https://foursquare.com/v/4ba3b251f964a520815538e3,https://www.facebook.com/186428981567517,https://en.wikipedia.org/wiki/Yulee_Sugar_Mill_Ruins_Historic_State_Park,245da0c8-dbd5-4921-91b6-09e8a1086279,2,Open-No Fee Required
